Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
5607,MO,Alternative Fuel Vehicle (AFV) Decal,"The state motor fuel tax does not apply to passenger vehicles, certain
buses, or commercial vehicles that are powered by an alternative fuel,
if the vehicles obtain an AFV decal. Owners or operators of AFVs that
also own or operate a personal fueling station must pay an annual
alternative fuel decal fee, as listed below. Alternative fuel motor
vehicles licensed as historic vehicles are exempt from the alternative
fuel decal requirement.

::: {data-align=""left""}
Gross Vehicle Weight (GVW)
:::

Type of Vehicle

Decal Fee

18,000 pounds (lbs.) or less

Passenger, School Bus, or Commercial

\$75

18,001 lbs.-36,000 lbs.

Farm or Farming Transportation with an 'F' License Plate

\$100

18,001 lbs.-36,000 lbs.

Passenger-Carrying and Other Motor Vehicles

\$150

36,000 lbs. or more

Farm or Farming Transportation with an 'F' License Plate

\$250

36,000 lbs. or more

All Other Motor Vehicles

\$1,000

The decal fee for plug-in hybrid electric vehicles model year 2018 and
later is one-half of the annual decal fees listed above for their
corresponding vehicle type and GVW.

Owners and operators of passenger motor vehicles, buses, or commercial
motor vehicles that are powered by compressed natural gas (CNG),
liquefied natural gas (LNG), or liquefied petroleum gas (propane), may
continue to apply for and use the alternative fuel decal in lieu of
paying the CNG, LNG, and/or propane tax, as long as the they have
installed a fueling station used solely to fuel his or her vehicle(s).
If an owner or operator of a motor vehicle powered by propane that bears
an alternative fuel decal refuels at an unattended propane fueling
station, such owner or operator shall not be eligible for a refund of
the motor fuel tax paid at the time of refueling. For more information,
see the Missouri Department of Revenue [Special Fuel
Decals](http://dor.mo.gov/motorv/decals.php) website.

(Reference [Missouri Revised Statutes 142.803 and 142.869](https://revisor.mo.gov/main/Home.aspx))",1998-07-10 00:00:00 UTC,2017-06-28 00:00:00 UTC,false,50,Laws and Regulations,"",2017-07-11 12:58:29 UTC,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",EVFEE|FUEL,PURCH|FLEET|GOV|IND,https://revisor.mo.gov/main/Home.aspx|http://www.moga.mo.gov/|http://www.senate.mo.gov/|http://www.moga.mo.gov/
5729,ME,Provision for Establishment of Clean Fuel Vehicle Insurance Incentives,"An insurer may credit or refund any portion of the premium charged for
an insurance policy on a clean fuel vehicle in order to encourage its
policyholders to use clean fuel vehicles, as long as insurance premiums
on other vehicles are not increased to fund these credits or refunds.
Clean fuels include, but are not limited to, natural gas, propane,
hydrogen, alcohol fuels containing not less than 85% alcohol by volume,
and electricity.

(Reference [Maine Revised Statutes Title 24-A, Section 2303-B](http://www.mainelegislature.org/legis/statutes/))",,,false,85,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",OTHER,FLEET|GOV|OTHER|IND,http://www.mainelegislature.org/legis/statutes/|http://www.mainelegislature.org/
5778,NJ,Zero Emissions Vehicle (ZEV) Tax Exemption,"ZEVs sold, rented, or leased in New Jersey are exempt from state sales
and use tax. This exemption does not apply to partial ZEVs, including
plug-in hybrid electric vehicles. ZEVs are defined as vehicles that meet
California Air Resources Board zero emission standards for that model
year. For a list of qualified ZEV, see the New Jersey Department of the
Treasury [ZEV Sales Tax
Exemption](http://www.state.nj.us/treasury/taxation/zevnotice.shtml)
website.

(Reference [New Jersey Statutes 54:32B-8.55](http://www.njleg.state.nj.us/))",2004-05-01 00:00:00 UTC,,false,5,State Incentives,"",,,,,"",ELEC,EXEM|TAX,"",FLEET|IND,http://www.njleg.state.nj.us/
5812,PA,Alternative Fuel Vehicle (AFV) Rebate,"The Pennsylvania Department of Environmental Protection (DEP) AFV
Program offers rebates to assist eligible residents with the cost of the
purchase or lease of new or qualifying pre-owned AFVs, including
all-electric vehicles (EVs), plug-in hybrid electric vehicles (PHEVs),
compressed natural gas (CNG) vehicles, electric motorcycles, and propane
vehicles. Applicants must meet income eligibility requirements for the
program and eligible AFV purchase price not exceed \$50,000. Rebates are
available in the following amounts:

  Vehicle Type                                               Rebate Amount
  ---------------------------------------------------------- ---------------
  EV (new or pre-owned)                                      \$2,000
  PHEV (new or pre-owned)                                    \$1,500
  CNG, Propane, and Electric Motorcycle (new or pre-owned)   \$500

An additional rebate of \$1,000 is available for all applicants that
meet the [low-income
requirement](https://aspe.hhs.gov/poverty-guidelines), as defined by the
U.S. Department of Health and Human Services. Applications much be
received within six months of vehicle purchase. Rebates are awarded on a
first-come, first-served basis. For more information, including forms
and detailed requirements and restrictions, see the [DEP AFV
Rebates](https://www.dep.pa.gov/Citizens/GrantsLoansRebates/Alternative-Fuels-Incentive-Grant/Pages/Alternative-Fuel-Vehicles.aspx)
website.

(Reference [Title 73 Pennsylvania Statutes, Chapter 18E, Section 1647.3](https://www.pacodeandbulletin.gov/))",2004-01-01 00:00:00 UTC,2008-07-10 00:00:00 UTC,false,15,State Incentives,"",2022-09-13 15:09:40 UTC,,,,"",ELEC|HY|NG|PHEV|LPG,RBATE,"",IND,https://www.pacodeandbulletin.gov/
5817,AR,Alternative Fuel Vehicle Conversion Notification,"Any individual or company who converts a vehicle to operate on an
alternative fuel must report the conversion to the Arkansas Department
of Finance and Administration (DFA) within 10 days of the conversion. An
owner or operator who fails to report such a conversion may be subject
to a penalty. For more information, including reporting forms, see the
[DFA](https://www.dfa.arkansas.gov/excise-tax/motor-fuel-tax/motor-fuel-tax-forms/)
website.

(Reference [Arkansas Code 26-56-315 and 26-62-214](http://www.arkleg.state.ar.us/))",,,false,31,Laws and Regulations,"",,,,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",REGIS,MAN|FLEET|GOV|IND,http://www.arkleg.state.ar.us/
5872,AZ,Alternative Fuel Vehicle (AFV) Special License Plate,"The Arizona Department of Transportation (ADOT) must issue a special
license plate to dedicated AFVs. Dedicated AFVs include vehicles powered
exclusively by propane, compressed natural gas, electricity, hydrogen, a
blend of hydrogen with propane or natural gas. AFVs may not be capable
of operating on any other fuel type. There is no limit to the number of
AFV license plates ADOT can issue. The Arizona Department of
Environmental Quality (ADEQ) must inspect vehicles converted to operate
solely on alternative fuel and issue an Alternative Fuel Certificate
before converted vehicles may receive the AFV special plate. State or
agency directors who conduct activities of a confidential nature and use
AFVs are exempt from the requirement to display an AFV special license
plate. For more information, see the ADOT [Specialty
Plates](https://azdot.gov/motor-vehicles/vehicle-services/plates-and-placards)
website.

(Reference [Arizona Revised Statutes 1-215 and 28-2416](https://www.azleg.gov/ARStitle/))",,,false,50,Laws and Regulations,"",2020-06-12 19:43:42 UTC,,,,"",ELEC|HY|NG|LPG,"",REGIS,FLEET|GOV|IND,https://www.azleg.gov/ARStitle/
5874,AZ,Alternative Fuel and Alternative Fuel Vehicle (AFV) Use Tax Exemption,"Arizona use taxes do not apply to natural gas or propane used in an AFV,
AFVs converted to operate on alternative fuels, or the equipment used to
convert a diesel vehicle to an AFV. Recognized alternative fuels include
propane, natural gas, electricity, hydrogen, and a blend of hydrogen
with propane or natural gas.

(Reference [Arizona Revised Statutes 1-215 and 42-5159](https://www.azleg.gov/ARStitle/))",,,false,35,State Incentives,"",,,,,"",ELEC|HY|NG|PHEV|LPG,EXEM|TAX,"",AFP|PURCH|FLEET|GOV|IND,https://www.azleg.gov/ARStitle/
5887,CO,Alternative Fuel Vehicle (AFV) Registration,"Upon registering a motor vehicle with the Colorado Department of Revenue
Division of Motor Vehicles, the vehicle owner must report the type of
alternative fuel used to operate the vehicle and whether the vehicle is
dedicated to one alternative fuel or uses more than one fuel. The
Department of Revenue provides forms for the purpose of registering
motor vehicles and must include space for the following fuel types:
gasoline, diesel, propane, electricity, natural gas, methanol/M85,
ethanol/E85, biodiesel, and other. For more information, see the
[Colorado Department of Revenue Division of Motor
Vehicles](http://www.colorado.gov/revenue/dmv) website.

(Reference [Colorado Revised Statutes 42-3-113](http://www.lexisnexis.com/hottopics/Colorado/))",,,false,60,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",REGIS,FLEET|GOV|IND,http://www.lexisnexis.com/hottopics/Colorado/
5950,OK,Alternative Fuel Vehicle (AFV) Tax Credit,"For tax years beginning before December 31, 2028, a one-time income tax
credit is available for up to \$50,000 towards the cost of purchasing a
new original equipment manufacturer AFV or converting a vehicle to
operate on an alternative fuel. Tax credit amounts vary depending in the
gross vehicle weight rating (GVWR) of the vehicle:

  GVWR                           Maximum Amount
  ------------------------------ ----------------
  6,000 pounds (lbs.) or below   \$5,500
  6,001 lbs. to 10,000 lbs.      \$9,000
  10,001 lbs. to 26,500 lbs.     \$26,000
  Greater than 26,501 lbs.       \$100,000

The state also provides a tax credit of 10% of the total vehicle cost,
up to \$1,500, if the incremental cost of a new AFV cannot be determined
or when an AFV is resold, as long as a tax credit has not been
previously taken on the vehicle. Equipment used for conversions must be
new, not previously used to modify or retrofit any vehicle, meet
applicable federal and state safety standards, and must be installed by
a state certified alternative fuels equipment technician. Eligible
alternative fuels include natural gas, propane, electric, and hydrogen.
Tax credits may be carried forward for up to five years.

(Reference [Senate Bill 1857, 2022](http://www.oklegislature.gov/index.aspx) and [Oklahoma Statutes 68-2357.22](http://www.oklegislature.gov/))",,2022-05-26 00:00:00 UTC,false,10,State Incentives,"",2019-05-24 22:14:16 UTC,2027-12-31 00:00:00 UTC,,,"",AFTMKTCONV|ELEC|HY|NG|LPG,TAX,"",MAN|FLEET|IND,http://www.oklegislature.gov/index.aspx|http://www.oklegislature.gov/index.aspx|http://www.oklegislature.gov/
5979,DC,Electric Vehicle (EV) Title Excise Tax Exemption,"Qualified EVs are exempt from the excise tax imposed on an original
certificate of title. The original purchaser and subsequent purchasers
of the same vehicle are eligible for the excise tax exemption. The
District of Columbia Department of Motor Vehicles (DMV) determines which
EVs qualify. For more information, including eligible EVs, see the
District of Columbia [Department of Motor
Vehicles](https://dmv.dc.gov/node/155352) website. (Reference [District
of Columbia Code](https://code.dccouncil.us/dc/council/code/)
50-2201.03(j)(3)(J))
",2017-01-01 00:00:00 UTC,2019-01-18 00:00:00 UTC,false,15,State Incentives,"",2019-02-08 21:16:49 UTC,,,,"",ELEC|PHEV,EXEM|TAX,"",FLEET|IND,http://dccouncil.us/|https://code.dccouncil.us/dc/council/code/
6105,RI,Alternative Fuel Vehicle (AFV) Tax Exemption Authorization - Warren,"The town of Warren may allow excise tax exemptions of up to \$100 for
qualified AFVs registered in Warren. Qualified vehicles must be
primarily fueled with one of the following: an electric motor drawing
current from rechargeable batteries or fuel cells; gas produced from
biomass, where biomass is defined as any organic material other than
oil, natural gas, and coal; liquid, gaseous or solid synthetic fuels
produced from coal; or coke or coke gas.

(Reference [Rhode Island General Laws 44-34-14](http://webserver.rilin.state.ri.us/Statutes/))",2006-07-06 00:00:00 UTC,,false,12,Laws and Regulations,"",,,,,"",ELEC|HY|OTHER,"",FUEL,FLEET|IND,http://webserver.rilin.state.ri.us/Statutes/
6143,CA,Electric Vehicle (EV) Charging Rate Reduction - SCE,"Southern California Edison (SCE) offers a discounted electricity rate to
customers that own or lease an EV. Two rate schedules are available for
EV charging during on- and off-peak hours. For more information, see the
SCE [EV
Plans](https://www.sce.com/residential/rates/electric-vehicle-plans)
website.
",,,false,145,Utility/Private Incentives,"",,,,,"",ELEC|PHEV,OTHER,"",IND,""
6155,WI,Alternative Fuel Tax Refund for Taxis,"A person using alternative fuel to operate a taxi used to transport
passengers may be reimbursed for the cost of the Wisconsin state fuel
tax. Refund claims must be filed within one year of the fuel purchase
date and must be for a minimum of 100 gallons of alternative fuel.

(Reference [Wisconsin Statutes 78.75(1m)(a)(1) and 78.75(1m)(b)](http://legis.wisconsin.gov/rsb/stats.html))",,,false,25,State Incentives,"",,,,,"",ELEC|HY|NG|PHEV|LPG,TAX,"",FLEET|IND,http://legis.wisconsin.gov/rsb/stats.html
