"answerCount","creationTime","id","originalTitle","qid","title","url"
"20","2020-01-30T21:37:42.881Z","UXVlc3Rpb25AMDo2NTUzMTYxMA==","{""sections"": [{""spans"": [{""text"": ""What\u2019s your opinion on an all-electric Hummer?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","65531610","What’s your opinion on an all-electric Hummer?","https://www.quora.com/What-s-your-opinion-on-an-all-electric-Hummer"
"2","2019-12-24T07:49:43.796Z","UXVlc3Rpb25AMDo2MzIwNzI0NQ==","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the electric vehicle policy of Delhi?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","63207245","What is your opinion on the electric vehicle policy of Delhi?","https://www.quora.com/What-is-your-opinion-on-the-electric-vehicle-policy-of-Delhi"
"3","2023-06-15T02:18:57.308Z","UXVlc3Rpb25AMDoxNjI1NTYwNDQ=","{""sections"": [{""spans"": [{""text"": ""What is your opinion of Tesla, a car manufacturer that only makes electric vehicles? Do you think they are just jumping on the bandwagon or are they genuinely trying to help improve our environment?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162556044","What is your opinion of Tesla, a car manufacturer that only makes electric vehicles? Do you think they are just jumping on the bandwagon or are they genuinely trying to help improve our environment?","https://www.quora.com/What-is-your-opinion-of-Tesla-a-car-manufacturer-that-only-makes-electric-vehicles-Do-you-think-they-are-just-jumping-on-the-bandwagon-or-are-they-genuinely-trying-to-help-improve-our-environment"
"9","2018-03-01T09:02:09.973Z","UXVlc3Rpb25AMDoyNDc0MjU1Mw==","{""sections"": [{""spans"": [{""text"": ""Does anyone own an electric car?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","24742553","Does anyone own an electric car?","https://www.quora.com/Does-anyone-own-an-electric-car"
"4","2021-05-20T15:53:22.484Z","UXVlc3Rpb25AMDo5Mjc2MjE3MA==","{""sections"": [{""spans"": [{""text"": ""With China and Vietnam focusing on electric vehicle market, Ford Motor (American car maker) and SK Innovation (South Korea EV battery maker) announced \""Electric Vehicles battery joint venture\"" in North America. What is your opinion?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","92762170","With China and Vietnam focusing on electric vehicle market, Ford Motor (American car maker) and SK Innovation (South Korea EV battery maker) announced \","https://www.quora.com/With-China-and-Vietnam-focusing-on-electric-vehicle-market-Ford-Motor-American-car-maker-and-SK-Innovation-South-Korea-EV-battery-maker-announced-Electric-Vehicles-battery-joint-venture-in-North-America-What-is-your"
"4","2022-12-29T22:31:24.856Z","UXVlc3Rpb25AMDoxNDU1MzI1MjE=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the future of electric vehicles (EVs) in relation to freight? Do you think that we will see a lot of freight being moved by EVs soon, like within ten years from now? If so, why do you think that is likely to happen?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","145532521","What is your opinion on the future of electric vehicles (EVs) in relation to freight? Do you think that we will see a lot of freight being moved by EVs soon, like within ten years from now? If so, why do you think that is likely to happen?","https://www.quora.com/What-is-your-opinion-on-the-future-of-electric-vehicles-EVs-in-relation-to-freight-Do-you-think-that-we-will-see-a-lot-of-freight-being-moved-by-EVs-soon-like-within-ten-years-from-now-If-so-why-do-you-think-that-is"
"0","2023-05-26T11:33:13.613Z","UXVlc3Rpb25AMDoxNjExNDIxMjA=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what impact will Ford and Tesla's partnership have on the future of electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161142120","In your opinion, what impact will Ford and Tesla's partnership have on the future of electric vehicles?","https://www.quora.com/unanswered/In-your-opinion-what-impact-will-Ford-and-Teslas-partnership-have-on-the-future-of-electric-vehicles"
"1","2021-08-31T04:09:12.946Z","UXVlc3Rpb25AMDo5OTIxNzAwMA==","{""sections"": [{""spans"": [{""text"": ""What is your opinion about the electric vehicle launched by Ola?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","99217000","What is your opinion about the electric vehicle launched by Ola?","https://www.quora.com/What-is-your-opinion-about-the-electric-vehicle-launched-by-Ola"
"1","2023-06-01T14:12:33.007Z","UXVlc3Rpb25AMDoxNjE1Nzc3MzU=","{""sections"": [{""spans"": [{""text"": ""In your opinion, which automaker has been most successful in selling their electric vehicles, and why?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161577735","In your opinion, which automaker has been most successful in selling their electric vehicles, and why?","https://www.quora.com/In-your-opinion-which-automaker-has-been-most-successful-in-selling-their-electric-vehicles-and-why"
"1","2021-08-31T01:33:58.059Z","UXVlc3Rpb25AMDo5OTIxMTQyMg==","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Rivian? Will it be a successful electric vehicle manufacturer?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","99211422","What is your opinion on Rivian? Will it be a successful electric vehicle manufacturer?","https://www.quora.com/What-is-your-opinion-on-Rivian-Will-it-be-a-successful-electric-vehicle-manufacturer"
"4","2020-10-26T20:14:32.464Z","UXVlc3Rpb25AMDo4MDA3NDA3NQ==","{""sections"": [{""spans"": [{""text"": ""What is your unpopular opinion about the current Electric Vehicle (EV) market?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","80074075","What is your unpopular opinion about the current Electric Vehicle (EV) market?","https://technologycareers.quora.com/What-is-your-unpopular-opinion-about-the-current-Electric-Vehicle-EV-market"
"3","2021-01-14T06:57:44.632Z","UXVlc3Rpb25AMDo4NDgyMTgzNg==","{""sections"": [{""spans"": [{""text"": ""What is your opinion about Kirana Charzer in Bengaluru, where roadside shops offer charging services for electric vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","84821836","What is your opinion about Kirana Charzer in Bengaluru, where roadside shops offer charging services for electric vehicles?","https://www.quora.com/What-is-your-opinion-about-Kirana-Charzer-in-Bengaluru-where-roadside-shops-offer-charging-services-for-electric-vehicles"
"0","2021-06-30T07:38:16.254Z","UXVlc3Rpb25AMDo5NTM5Mzk2NQ==","{""sections"": [{""spans"": [{""text"": ""What is your opinion about electrical vehicles? How is it going to help us?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","95393965","What is your opinion about electrical vehicles? How is it going to help us?","https://www.quora.com/unanswered/What-is-your-opinion-about-electrical-vehicles-How-is-it-going-to-help-us"
"585","2013-11-27T00:56:31.061Z","UXVlc3Rpb25AMDoxNDYzMTkw","{""sections"": [{""spans"": [{""text"": ""What are some examples of your own artwork?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1463190","What are some examples of your own artwork?","https://www.quora.com/What-are-some-examples-of-your-own-artwork"
"247","2010-06-07T01:30:37.001Z","UXVlc3Rpb25AMDozMDE1Ng==","{""sections"": [{""spans"": [{""text"": ""Why is soccer not more popular as a sport in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","30156","Why is soccer not more popular as a sport in the US?","https://www.quora.com/Why-is-soccer-not-more-popular-as-a-sport-in-the-US"
"215","2015-01-21T00:23:39.719Z","UXVlc3Rpb25AMDozMTI5NzM2","{""sections"": [{""spans"": [{""text"": ""Why are people afraid of a powerful China but not a powerful US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3129736","Why are people afraid of a powerful China but not a powerful US?","https://www.quora.com/Why-are-people-afraid-of-a-powerful-China-but-not-a-powerful-US"
"1054","2014-10-21T18:55:22.319Z","UXVlc3Rpb25AMDoyNjA5MTk2","{""sections"": [{""spans"": [{""text"": ""Who would win in a war between Russia and the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","2609196","Who would win in a war between Russia and the US?","https://www.quora.com/Who-would-win-in-a-war-between-Russia-and-the-US"
"350","2015-07-30T11:12:38.361Z","UXVlc3Rpb25AMDo0NzcxNzg4","{""sections"": [{""spans"": [{""text"": ""Most of us will be forgotten within two generations. Does this bother you at all or not in the slightest?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","4771788","Most of us will be forgotten within two generations. Does this bother you at all or not in the slightest?","https://www.quora.com/Most-of-us-will-be-forgotten-within-two-generations-Does-this-bother-you-at-all-or-not-in-the-slightest"
"300","2015-04-02T19:02:01.320Z","UXVlc3Rpb25AMDozNjYzNTc1","{""sections"": [{""spans"": [{""text"": ""What are the things that make us human?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3663575","What are the things that make us human?","https://www.quora.com/What-are-the-things-that-make-us-human"
"834","2010-05-11T16:49:54.058Z","UXVlc3Rpb25AMDoyMzcwMQ==","{""sections"": [{""spans"": [{""text"": ""What are some great places to travel to within the U.S.?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","23701","What are some great places to travel to within the U.S.?","https://www.quora.com/What-are-some-great-places-to-travel-to-within-the-U.S."
"201","2012-04-25T10:18:11.407Z","UXVlc3Rpb25AMDo2MzYwMTk=","{""sections"": [{""spans"": [{""text"": ""Should the US apologise to Japan for the bombing of Hiroshima and Nagasaki?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","636019","Should the US apologise to Japan for the bombing of Hiroshima and Nagasaki?","https://www.quora.com/Should-the-US-apologise-to-Japan-for-the-bombing-of-Hiroshima-and-Nagasaki"
"1399","2017-09-14T01:06:40.203Z","UXVlc3Rpb25AMDoxODg3MjgyNA==","{""sections"": [{""spans"": [{""text"": ""Given that no one can stop us if we wanted, should the USA take over the UK and Australia and use their natural resources (Australia) and geographic location (UK) to help enrich the USA?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","18872824","Given that no one can stop us if we wanted, should the USA take over the UK and Australia and use their natural resources (Australia) and geographic location (UK) to help enrich the USA?","https://www.quora.com/Given-that-no-one-can-stop-us-if-we-wanted-should-the-USA-take-over-the-UK-and-Australia-and-use-their-natural-resources-Australia-and-geographic-location-UK-to-help-enrich-the-USA"
"127","2016-04-26T03:05:22.063Z","UXVlc3Rpb25AMDo3OTI3NzM0","{""sections"": [{""spans"": [{""text"": ""What is it like to battle the US military in armed conflict?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","7927734","What is it like to battle the US military in armed conflict?","https://www.quora.com/What-is-it-like-to-battle-the-US-military-in-armed-conflict"
"5","2019-10-16T06:10:46.289Z","UXVlc3Rpb25AMDo1ODgwNzAwMQ==","{""sections"": [{""spans"": [{""text"": ""Will electric vehicles be commonplace in cities rather than in the countryside? What\u2019s your opinion?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","58807001","Will electric vehicles be commonplace in cities rather than in the countryside? What’s your opinion?","https://www.quora.com/Will-electric-vehicles-be-commonplace-in-cities-rather-than-in-the-countryside-What-s-your-opinion"
"0","2023-01-25T13:50:31.075Z","UXVlc3Rpb25AMDoxNTAzOTkwOTU=","{""sections"": [{""spans"": [{""text"": ""What is the car industry's opinion of Tesla and electric vehicles in general?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","150399095","What is the car industry's opinion of Tesla and electric vehicles in general?","https://www.quora.com/unanswered/What-is-the-car-industrys-opinion-of-Tesla-and-electric-vehicles-in-general"
"3","2019-07-13T08:49:41.060Z","UXVlc3Rpb25AMDo1MjI5Mzk2Mw==","{""sections"": [{""spans"": [{""text"": ""What's your opinion on Wire's article stating 'Electric Vehicles Will Worsen India's Pollution Crisis'?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","52293963","What's your opinion on Wire's article stating 'Electric Vehicles Will Worsen India's Pollution Crisis'?","https://www.quora.com/Whats-your-opinion-on-Wires-article-stating-Electric-Vehicles-Will-Worsen-Indias-Pollution-Crisis"
"1","2022-12-14T04:57:44.211Z","UXVlc3Rpb25AMDoxNDMxNDI0NTE=","{""sections"": [{""spans"": [{""text"": ""Do you think General Motors made the right decision when it sold Saab automobile AB to Spyker NV, and what is your opinion of its current ownership by NEVS (National Electric Vehicle Sweden)?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","143142451","Do you think General Motors made the right decision when it sold Saab automobile AB to Spyker NV, and what is your opinion of its current ownership by NEVS (National Electric Vehicle Sweden)?","https://www.quora.com/Do-you-think-General-Motors-made-the-right-decision-when-it-sold-Saab-automobile-AB-to-Spyker-NV-and-what-is-your-opinion-of-its-current-ownership-by-NEVS-National-Electric-Vehicle-Sweden"
"0","2023-06-21T08:33:52.509Z","UXVlc3Rpb25AMDoxNjMwMTQ0MjU=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what is the future of electric vehicles in India with Tesla's potential investment in the country?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","163014425","In your opinion, what is the future of electric vehicles in India with Tesla's potential investment in the country?","https://www.quora.com/unanswered/In-your-opinion-what-is-the-future-of-electric-vehicles-in-India-with-Teslas-potential-investment-in-the-country"
